experiment_name,measurement_id,time_s,power_watts
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.4,165.77
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.5,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.6,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.7,165.3
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.8,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,36.9,166.08
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.0,165.78
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.1,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.2,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.3,165.2
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.4,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.5,165.59
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.6,165.79
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.7,165.97
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.8,165.88
single_qwen3.5-35b-moe_mixed_20260608_232747,1,37.9,166.27
single_qwen3.5-35b-moe_mixed_20260608_232747,1,38.0,166.48
single_qwen3.5-35b-moe_mixed_20260608_232747,1,38.1,166.67
single_qwen3.5-35b-moe_mixed_20260608_232747,1,38.2,166.27
single_qwen3.5-35b-moe_mixed_20260608_232747,1,38.3,165.97
single_qwen3.5-35b-moe_mixed_20260608_232747,1,38.4,166.47
